StudentID,Age,Gender,AttendancePercentage,StudyHoursPerWeek,AssignmentCompletionRate,PreviousExamScore,ParticipationScore,ExtracurricularActivities,InternetAccessAtHome,ParentEducationLevel,FinalExamScore
2115,23,Female,93,30,100,93,7,Yes,Yes,Graduate,100.0
2116,19,Male,83,7,97,67,9,Yes,Yes,Postgraduate,100.0
2117,19,Male,62,28,81,51,9,Yes,Yes,High School,100.0
2118,18,Female,91,22,41,91,5,Yes,Yes,Postgraduate,100.0
2119,23,Female,58,18,56,35,1,No,No,Postgraduate,66.1
2120,18,Male,91,16,69,47,6,Yes,Yes,Graduate,91.2
2121,18,Female,80,14,95,61,8,No,Yes,High School,83.02
2122,22,Female,56,27,78,93,1,Yes,Yes,High School,100.0
2123,18,Female,53,28,46,40,2,No,Yes,High School,76.83
2124,21,Female,68,18,91,57,1,Yes,Yes,High School,74.7
2125,20,Male,91,27,66,44,5,No,Yes,Graduate,92.56
2126,17,Male,79,7,48,85,2,Yes,Yes,Graduate,78.74
2127,19,Male,80,17,61,53,10,No,Yes,Graduate,85.76
2128,21,Female,84,29,73,85,10,Yes,Yes,High School,100.0
2129,17,Female,70,18,85,76,4,Yes,Yes,High School,92.29
2130,23,Female,80,12,88,91,1,No,No,High School,79.67
2131,23,Female,68,8,40,72,7,No,Yes,Graduate,75.65
2132,23,Female,80,22,48,96,8,Yes,No,Graduate,100.0
2133,21,Female,81,30,59,41,5,No,No,High School,89.71
2134,21,Female,51,2,92,84,2,No,No,Graduate,66.35
2135,19,Male,59,7,58,86,8,Yes,No,Graduate,87.04
2136,20,Male,51,4,75,60,1,No,Yes,Postgraduate,59.48
2137,18,Female,51,18,99,60,7,Yes,Yes,High School,87.87
2138,23,Female,73,28,79,53,1,No,Yes,Graduate,94.33
2139,22,Female,66,6,84,43,6,Yes,Yes,High School,57.16
2140,20,Male,81,27,43,95,6,No,No,High School,100.0
2141,22,Male,65,9,48,54,5,Yes,Yes,Graduate,67.48
2142,19,Female,65,27,80,84,2,Yes,Yes,Graduate,97.18
2143,19,Female,95,9,61,56,2,No,Yes,High School,69.09
2144,19,Male,88,14,57,47,9,No,Yes,High School,84.55
2145,17,Male,80,8,51,46,5,Yes,Yes,Graduate,64.75
2146,22,Male,92,19,81,44,5,Yes,Yes,High School,80.82
2147,20,Male,73,3,82,99,7,No,Yes,Graduate,80.72
2148,20,Female,50,18,78,64,6,No,Yes,Postgraduate,97.67
2149,21,Male,60,5,48,42,2,No,Yes,Graduate,59.92
2150,21,Male,70,14,45,55,1,No,Yes,Graduate,65.2
2151,23,Female,53,28,58,56,5,No,Yes,Graduate,82.54
2152,21,Male,56,30,87,52,4,No,No,Postgraduate,95.07
2153,19,Male,75,4,86,82,3,Yes,Yes,Graduate,67.7
2154,20,Male,96,7,46,78,2,No,Yes,High School,71.67
2155,22,Female,99,20,55,43,10,No,Yes,High School,86.88
2156,19,Male,61,25,44,88,2,No,Yes,Postgraduate,86.75
2157,17,Female,80,28,55,60,4,No,Yes,High School,96.49
2158,21,Female,66,12,40,60,2,Yes,Yes,Graduate,66.83
2159,19,Male,82,2,90,68,4,Yes,No,Postgraduate,80.93
2160,19,Male,60,11,76,42,3,Yes,Yes,Graduate,74.13
2161,17,Male,77,14,78,44,9,Yes,Yes,High School,85.75
2162,18,Male,81,22,58,82,7,No,No,High School,96.87
2163,20,Female,50,23,93,89,3,Yes,Yes,High School,100.0
2164,22,Male,96,16,76,88,8,No,Yes,High School,99.71
2165,23,Male,77,20,100,74,9,No,Yes,Postgraduate,100.0
2166,18,Male,91,29,56,49,7,Yes,No,Graduate,90.23
2167,21,Female,56,6,65,52,6,Yes,No,Graduate,64.83
2168,19,Male,51,23,61,57,4,No,No,Graduate,80.89
2169,17,Male,91,4,47,96,5,Yes,Yes,High School,74.97
2170,17,Female,73,15,100,80,8,Yes,Yes,High School,100.0
2171,20,Female,53,24,100,73,3,No,Yes,High School,93.81
2172,18,Male,93,25,72,49,2,No,Yes,Graduate,84.49
2173,23,Male,68,1,41,87,3,No,No,Graduate,57.6
2174,20,Male,75,7,69,98,7,No,No,Graduate,83.14
2175,19,Male,60,25,86,97,8,No,Yes,Graduate,100.0
2176,20,Male,89,12,59,50,1,Yes,Yes,Postgraduate,81.55
2177,22,Female,99,10,99,47,7,No,Yes,High School,83.0
2178,17,Female,92,5,57,81,9,No,Yes,Graduate,79.39
2179,17,Male,60,12,82,43,3,No,Yes,High School,65.24
2180,21,Male,94,18,96,97,3,Yes,Yes,Graduate,100.0
2181,21,Female,52,10,49,68,8,No,Yes,High School,69.91
2182,23,Male,61,6,63,63,4,No,Yes,Graduate,64.23
2183,19,Male,52,28,95,71,8,Yes,Yes,High School,100.0
2184,22,Male,91,12,43,77,5,No,No,High School,72.31
2185,18,Male,76,7,76,98,3,No,Yes,Postgraduate,83.19
2186,20,Male,98,18,43,58,4,No,No,High School,68.07
2187,23,Female,51,2,52,68,4,Yes,Yes,High School,68.92
2188,19,Male,98,10,64,82,8,Yes,Yes,Graduate,99.39
2189,21,Male,65,15,52,46,6,No,Yes,Graduate,73.25
2190,20,Male,51,30,57,57,7,No,Yes,Graduate,91.96
2191,21,Female,79,12,100,47,9,No,Yes,Graduate,84.81
2192,20,Female,69,26,98,79,6,Yes,Yes,High School,100.0
2193,18,Female,87,17,63,99,3,Yes,Yes,High School,98.53
2194,19,Female,77,4,41,81,3,Yes,Yes,Graduate,64.43
2195,20,Male,74,7,87,92,3,Yes,Yes,High School,81.48
2196,22,Female,81,30,72,39,10,Yes,Yes,Postgraduate,100.0
2197,23,Male,59,9,97,39,2,Yes,Yes,High School,72.7
2198,17,Male,91,19,58,94,1,No,Yes,Graduate,94.22
2199,22,Female,89,28,48,55,10,Yes,Yes,Postgraduate,100.0
2200,22,Female,82,27,67,58,1,No,Yes,Graduate,87.72
2201,23,Female,62,23,74,52,4,Yes,No,Graduate,88.06
2202,17,Female,90,7,96,55,3,No,Yes,Graduate,73.39
2203,22,Female,91,23,78,88,5,Yes,No,Graduate,100.0
2204,20,Male,96,2,100,44,9,No,Yes,Graduate,75.35
2205,20,Female,86,6,49,58,8,No,Yes,High School,80.57
2206,20,Female,65,18,40,94,9,No,Yes,Graduate,97.06
2207,17,Female,94,6,81,91,5,Yes,Yes,High School,85.89
2208,22,Male,71,13,60,57,8,Yes,Yes,High School,85.71
2209,17,Female,69,26,48,56,4,Yes,Yes,Graduate,84.3
2210,20,Male,99,19,99,68,5,No,Yes,High School,98.94
2211,23,Female,92,30,86,62,3,No,Yes,Graduate,100.0
2212,22,Female,76,2,54,73,5,No,Yes,Postgraduate,64.87
2213,22,Male,90,12,74,76,3,Yes,Yes,Postgraduate,95.76
2214,21,Female,65,15,96,57,5,Yes,Yes,Graduate,80.69
2215,21,Male,83,14,44,36,5,No,No,Graduate,70.9
2216,18,Male,81,6,80,58,6,Yes,Yes,High School,71.97
2217,19,Male,75,18,97,51,9,Yes,No,Graduate,100.0
2218,21,Female,74,5,61,99,1,Yes,Yes,High School,71.77
2219,17,Female,51,18,80,94,10,Yes,Yes,High School,100.0
2220,21,Female,61,3,62,84,6,No,Yes,Graduate,68.91
2221,18,Male,89,3,46,46,1,Yes,Yes,High School,41.64
2222,22,Female,58,22,95,81,6,Yes,Yes,High School,96.64
2223,18,Male,61,22,62,99,2,No,Yes,Graduate,85.23
2224,22,Female,75,10,83,61,8,No,No,High School,70.74
2225,23,Male,58,19,64,82,3,Yes,Yes,High School,88.37
2226,23,Male,59,3,66,96,10,Yes,Yes,High School,94.82
2227,22,Male,81,29,80,78,6,Yes,No,Graduate,100.0
2228,19,Female,83,12,45,53,6,Yes,Yes,Graduate,71.74
2229,21,Male,97,29,94,93,4,No,Yes,Graduate,100.0
2230,17,Male,69,16,73,42,5,No,Yes,High School,80.12
2231,17,Male,88,17,48,89,2,No,Yes,Graduate,80.19
2232,20,Male,51,7,99,81,10,Yes,Yes,Graduate,99.77
2233,22,Male,50,13,100,36,10,Yes,No,High School,87.3
2234,17,Male,100,24,88,73,8,No,Yes,Graduate,100.0
2235,19,Female,85,2,72,79,10,Yes,Yes,Graduate,76.67
2236,22,Female,73,4,90,66,7,No,Yes,Graduate,76.5
2237,19,Male,76,10,99,99,10,No,Yes,Graduate,100.0
2238,17,Female,51,7,45,72,6,No,Yes,High School,59.2
2239,17,Female,80,24,76,45,7,No,Yes,Graduate,83.56
2240,20,Male,63,17,70,44,1,No,Yes,Graduate,68.72
2241,17,Male,51,20,73,93,5,No,No,Graduate,96.51
2242,22,Male,78,6,80,89,7,No,Yes,Graduate,84.55
2243,23,Female,64,19,68,54,1,Yes,Yes,Postgraduate,77.11
2244,22,Male,61,5,97,51,2,No,Yes,Postgraduate,69.58
2245,22,Female,86,10,53,39,9,No,Yes,Graduate,71.1
2246,20,Male,77,9,75,94,3,Yes,No,Graduate,81.13
2247,20,Female,69,27,75,57,6,No,Yes,High School,96.54
2248,17,Male,88,13,92,80,7,Yes,Yes,Graduate,100.0
2249,18,Male,73,19,54,86,9,No,Yes,Graduate,99.18
2250,18,Female,70,21,47,44,5,Yes,Yes,High School,86.42
2251,20,Female,59,24,65,80,4,Yes,Yes,High School,98.35
2252,17,Female,95,6,75,62,2,Yes,Yes,High School,70.15
2253,18,Female,63,4,87,77,3,No,No,High School,61.3
2254,17,Female,86,24,60,60,5,Yes,Yes,High School,98.96
2255,17,Female,67,27,67,89,2,No,Yes,High School,100.0
2256,17,Male,73,3,43,82,4,No,Yes,Graduate,67.0
2257,21,Female,63,3,55,63,1,No,Yes,High School,54.63
2258,22,Male,83,4,61,61,4,No,Yes,High School,68.46
2259,17,Male,61,25,51,52,7,No,Yes,Postgraduate,99.62
2260,21,Female,71,5,55,94,3,No,Yes,High School,76.54
2261,20,Male,55,8,90,55,10,No,No,Postgraduate,85.08
2262,18,Female,85,16,79,58,8,Yes,Yes,Graduate,99.95
2263,22,Female,94,22,77,37,6,No,Yes,High School,93.31
2264,23,Male,85,3,81,96,6,No,Yes,High School,85.75
2265,18,Male,71,24,76,36,1,Yes,Yes,High School,82.39
2266,22,Female,63,12,68,76,5,No,Yes,High School,75.82
2267,23,Female,65,25,57,68,3,Yes,Yes,High School,94.38
2268,18,Male,85,8,49,76,10,Yes,Yes,High School,84.66
2269,22,Male,74,13,81,54,1,No,Yes,High School,64.46
2270,18,Male,81,4,78,79,8,No,Yes,Graduate,83.61
2271,18,Male,82,14,57,76,7,Yes,No,High School,81.49
2272,23,Female,94,14,40,81,7,No,Yes,Graduate,86.97
2273,18,Female,85,13,78,39,10,Yes,Yes,High School,88.74
2274,18,Female,69,27,60,83,10,Yes,No,Graduate,100.0
2275,23,Female,67,6,40,71,10,No,Yes,High School,78.65
2276,20,Male,87,17,54,68,4,Yes,Yes,Graduate,90.68
2277,17,Male,52,4,43,52,6,No,Yes,High School,57.87
2278,19,Female,72,8,99,53,9,No,Yes,Graduate,80.09
2279,21,Female,81,17,100,74,3,Yes,Yes,High School,98.12
2280,19,Female,94,3,59,51,9,Yes,Yes,Graduate,76.5
2281,19,Female,65,17,49,94,4,No,No,High School,85.3
2282,22,Female,54,9,62,76,5,No,Yes,Graduate,75.12
2283,17,Female,53,2,80,99,7,No,Yes,High School,87.52
2284,22,Female,70,25,73,87,6,Yes,Yes,Graduate,100.0
2285,17,Female,89,13,99,41,10,No,Yes,High School,87.83
2286,23,Female,100,20,85,39,8,Yes,No,High School,96.31
2287,23,Male,63,2,87,58,8,Yes,Yes,Graduate,75.81
2288,17,Female,88,20,72,62,8,Yes,Yes,Postgraduate,100.0
2289,18,Male,80,28,73,96,3,No,Yes,Graduate,98.21
2290,20,Male,63,11,78,51,10,Yes,Yes,Graduate,84.82
2291,18,Female,55,27,100,54,6,No,Yes,Graduate,100.0
2292,20,Female,61,26,49,37,7,Yes,Yes,Graduate,89.87
2293,22,Male,65,22,93,71,9,No,Yes,High School,100.0
2294,20,Male,66,15,59,49,10,No,Yes,High School,83.04
2295,22,Female,94,11,40,85,10,Yes,Yes,Postgraduate,94.03
2296,23,Male,72,23,52,82,4,No,Yes,Graduate,95.05
2297,19,Female,63,3,40,42,5,Yes,Yes,Graduate,55.95
2298,23,Female,56,3,44,47,8,Yes,No,Graduate,61.88
2299,23,Female,95,28,55,82,1,Yes,Yes,High School,98.2
2300,19,Male,81,26,54,37,6,Yes,No,High School,87.21
2301,20,Male,64,12,88,99,4,Yes,Yes,Graduate,97.62
2302,20,Female,93,24,67,65,5,Yes,Yes,High School,99.83
2303,22,Male,66,5,70,60,5,Yes,Yes,High School,60.09
2304,18,Male,90,20,62,90,2,No,Yes,Graduate,95.28
2305,22,Male,96,7,87,68,8,Yes,Yes,Postgraduate,92.86
2306,18,Male,93,7,84,43,2,Yes,Yes,High School,64.31
2307,23,Male,83,13,82,96,4,No,Yes,Graduate,100.0
2308,19,Male,54,9,56,47,5,No,Yes,High School,56.59
2309,23,Male,94,25,88,75,1,Yes,Yes,High School,95.55
2310,17,Female,76,21,73,35,6,Yes,Yes,Postgraduate,78.04
2311,20,Male,72,13,52,81,2,Yes,Yes,Graduate,86.95
2312,18,Male,89,12,53,38,5,No,Yes,High School,72.56
2313,22,Male,63,13,50,97,6,Yes,Yes,Graduate,89.49
2314,19,Male,64,24,67,86,8,No,Yes,High School,100.0
2315,18,Male,92,10,81,44,9,Yes,Yes,Graduate,75.87
2316,22,Male,82,1,71,62,6,Yes,Yes,High School,72.88
2317,20,Male,80,25,74,40,5,No,Yes,Graduate,84.51
2318,23,Male,84,8,100,61,4,Yes,Yes,Graduate,91.12
2319,20,Female,66,22,98,46,2,Yes,No,High School,84.14
2320,21,Male,77,16,70,96,2,Yes,Yes,Postgraduate,96.86
2321,17,Male,68,13,56,86,7,No,No,Postgraduate,85.4
2322,21,Male,95,3,86,82,5,Yes,Yes,High School,79.43
2323,19,Male,72,3,48,80,7,Yes,No,Postgraduate,80.56
2324,18,Female,81,24,49,49,1,No,Yes,Graduate,73.8
2325,19,Female,89,5,47,70,1,No,Yes,Graduate,59.35
2326,23,Female,62,26,60,48,5,Yes,Yes,Postgraduate,99.44
2327,22,Female,69,11,52,37,2,Yes,Yes,Graduate,62.79
2328,20,Female,84,30,98,53,8,No,Yes,Graduate,100.0
2329,21,Female,54,7,89,88,3,Yes,No,Postgraduate,84.56
2330,21,Female,58,21,44,44,1,Yes,No,Graduate,66.6
2331,23,Female,78,24,45,67,2,No,Yes,Graduate,76.02
2332,21,Female,55,10,69,47,10,Yes,No,High School,73.75
2333,23,Female,74,10,70,85,10,Yes,No,Graduate,90.31
2334,19,Female,80,20,56,66,7,No,Yes,Graduate,93.58
2335,20,Female,71,2,50,58,6,Yes,Yes,Graduate,62.62
2336,18,Female,51,3,59,69,8,Yes,Yes,Graduate,73.2
2337,22,Female,94,8,87,74,7,Yes,Yes,High School,94.03
2338,18,Female,54,11,48,88,10,No,Yes,High School,98.2
2339,19,Female,76,13,41,78,8,Yes,Yes,Graduate,99.2
2340,22,Male,74,7,76,96,3,No,Yes,Graduate,83.12
2341,21,Female,57,13,40,67,6,No,Yes,Graduate,74.19
2342,17,Male,50,2,43,90,7,Yes,No,Graduate,68.52
2343,19,Female,69,6,75,70,10,No,Yes,Postgraduate,79.28
2344,19,Female,93,9,93,88,1,Yes,Yes,High School,74.37
2345,20,Male,72,20,97,53,1,Yes,Yes,Postgraduate,84.14
2346,18,Female,81,25,64,77,7,Yes,Yes,High School,100.0
2347,19,Male,60,2,42,46,3,No,Yes,Graduate,56.92
2348,19,Male,88,18,48,45,3,Yes,Yes,Graduate,77.91
2349,21,Male,96,16,61,46,5,Yes,Yes,High School,84.03
2350,21,Female,73,25,62,75,6,Yes,No,High School,95.23
2351,22,Female,60,12,51,59,2,No,Yes,High School,63.1
2352,23,Female,78,7,49,37,3,No,Yes,Graduate,52.87
2353,23,Male,75,7,73,37,6,Yes,Yes,High School,64.06
2354,17,Male,65,17,82,62,3,Yes,No,Postgraduate,88.56
2355,23,Female,84,13,49,57,5,Yes,Yes,High School,74.12
2356,20,Female,69,11,69,82,9,Yes,Yes,Postgraduate,99.96
2357,17,Female,95,6,61,76,3,No,Yes,High School,72.26
2358,22,Female,52,29,45,74,6,No,No,High School,99.19
2359,21,Female,50,23,89,40,5,No,Yes,High School,84.16
2360,23,Male,96,27,41,54,5,No,Yes,Postgraduate,96.92
2361,18,Male,50,14,69,45,6,No,Yes,Graduate,65.2
2362,21,Male,66,6,41,61,6,No,No,High School,59.5
2363,20,Female,51,6,71,55,1,No,Yes,High School,54.6
2364,21,Male,78,2,81,47,9,Yes,No,High School,71.92
2365,20,Male,69,22,55,69,5,Yes,Yes,Graduate,95.67
2366,20,Male,55,20,51,81,1,Yes,Yes,High School,81.58
2367,20,Male,57,25,40,62,8,Yes,Yes,Graduate,88.93
2368,22,Male,78,15,92,55,7,Yes,Yes,Graduate,95.21
2369,20,Female,97,28,47,52,7,Yes,Yes,Postgraduate,100.0
2370,20,Male,100,17,87,65,5,No,Yes,Graduate,91.31
2371,18,Female,82,29,89,94,1,Yes,Yes,High School,100.0
2372,17,Female,52,8,52,71,9,No,Yes,Postgraduate,78.49
2373,19,Female,84,5,54,55,9,Yes,Yes,High School,73.06
2374,17,Female,54,17,92,48,8,No,Yes,Graduate,92.2
2375,20,Female,76,20,83,94,5,No,No,Postgraduate,100.0
2376,18,Male,93,1,47,57,3,Yes,Yes,High School,62.81
2377,21,Male,61,22,49,63,8,Yes,Yes,High School,82.44
2378,18,Female,69,18,85,81,1,Yes,Yes,High School,91.47
2379,20,Female,94,15,44,64,3,Yes,Yes,High School,82.21
2380,18,Female,69,5,89,72,7,Yes,Yes,High School,74.52
2381,23,Male,58,7,58,61,4,No,Yes,High School,58.59
2382,18,Female,88,18,86,49,7,Yes,No,High School,87.24
2383,20,Male,53,6,77,93,5,No,Yes,Postgraduate,81.74
2384,22,Female,100,22,98,37,6,No,Yes,Graduate,91.43
2385,23,Male,68,21,50,44,7,No,Yes,Graduate,80.98
2386,18,Female,87,5,92,51,10,Yes,Yes,Graduate,89.92
2387,19,Male,76,30,82,45,7,Yes,Yes,Postgraduate,100.0
2388,19,Female,94,19,59,82,7,Yes,No,Postgraduate,100.0
2389,18,Male,92,10,59,39,7,Yes,Yes,Postgraduate,80.73
2390,22,Male,62,15,60,98,7,Yes,No,Postgraduate,83.91
2391,21,Male,62,10,57,48,3,Yes,Yes,High School,59.56
2392,20,Male,71,27,96,84,3,No,Yes,Graduate,100.0
2393,19,Male,77,16,89,60,7,Yes,Yes,Graduate,89.93
2394,21,Male,96,12,49,41,2,No,Yes,Graduate,60.4
2395,18,Male,94,18,73,50,2,No,Yes,Graduate,85.68
2396,21,Female,71,23,65,89,3,Yes,No,High School,95.72
2397,23,Female,92,1,69,90,4,Yes,Yes,High School,85.19
2398,17,Female,68,16,48,38,6,Yes,Yes,Postgraduate,75.38
2399,19,Female,57,22,85,82,8,Yes,No,Graduate,100.0
2400,18,Female,57,6,90,51,10,Yes,Yes,High School,75.01
2401,20,Male,91,3,70,70,10,Yes,Yes,High School,72.46
2402,22,Male,75,2,81,72,7,No,Yes,Graduate,80.17
2403,23,Male,97,28,94,96,4,No,Yes,Graduate,100.0
2404,18,Male,100,2,43,82,2,No,Yes,Graduate,71.06
2405,20,Male,75,30,100,44,2,No,Yes,High School,91.37
2406,22,Female,72,13,100,70,4,No,No,High School,89.83
2407,22,Female,92,9,45,63,6,No,Yes,High School,78.58
2408,18,Female,62,16,53,38,3,Yes,Yes,Graduate,72.62
2409,23,Female,77,27,43,78,6,Yes,Yes,High School,100.0
2410,21,Male,58,5,65,90,5,Yes,No,High School,68.37
2411,21,Male,69,23,86,76,5,No,Yes,Graduate,99.54
2412,22,Male,68,28,87,47,2,No,Yes,Graduate,90.85
2413,21,Female,97,21,78,80,8,No,Yes,High School,100.0
2414,17,Male,88,7,56,67,5,Yes,Yes,Graduate,78.98
2415,22,Female,100,13,58,55,2,Yes,Yes,Postgraduate,75.22
2416,22,Male,61,20,100,91,7,Yes,Yes,Postgraduate,100.0
2417,20,Male,64,24,90,82,9,No,No,Graduate,100.0
2418,21,Female,80,29,88,67,9,No,Yes,Graduate,100.0
2419,23,Male,63,27,45,70,1,No,Yes,High School,81.97
2420,22,Male,60,30,68,67,7,Yes,Yes,Graduate,100.0
2421,23,Female,75,26,50,65,9,No,Yes,Graduate,93.89
2422,17,Male,91,13,55,55,6,Yes,No,Graduate,78.03
2423,20,Female,76,27,69,61,1,Yes,Yes,Graduate,93.91
2424,18,Male,60,26,64,96,2,Yes,Yes,Graduate,92.98
2425,23,Male,87,7,79,60,4,Yes,Yes,Postgraduate,90.84
2426,22,Male,83,10,50,46,4,Yes,No,High School,63.92
2427,17,Male,92,15,46,56,2,Yes,No,High School,72.8
2428,19,Male,68,21,65,51,8,Yes,Yes,Graduate,94.36
2429,17,Male,55,27,95,41,2,No,Yes,High School,88.4
2430,17,Male,95,6,61,71,3,Yes,Yes,Graduate,77.58
2431,20,Male,87,5,64,72,4,No,Yes,High School,66.06
2432,18,Female,98,23,58,45,9,Yes,Yes,Graduate,100.0
2433,19,Female,91,28,70,35,10,Yes,Yes,Graduate,100.0
2434,21,Male,77,2,65,59,1,Yes,Yes,High School,53.98
2435,21,Male,50,21,81,76,8,No,Yes,High School,100.0
2436,23,Female,84,15,80,86,5,Yes,Yes,High School,97.17
2437,17,Male,89,26,75,58,7,Yes,Yes,High School,100.0
2438,20,Male,57,16,62,87,8,No,Yes,Graduate,90.25
2439,20,Female,96,19,86,90,5,No,Yes,Graduate,100.0
2440,21,Male,56,9,52,97,8,No,Yes,High School,86.54
2441,23,Male,60,29,64,42,10,No,Yes,Graduate,96.18
2442,23,Female,88,22,41,93,8,Yes,Yes,High School,100.0
2443,23,Male,53,29,41,79,9,Yes,Yes,Graduate,100.0
2444,19,Male,74,26,55,61,2,No,Yes,High School,85.75
2445,18,Female,61,19,48,86,3,Yes,No,Postgraduate,91.15
2446,19,Male,75,7,67,52,1,No,Yes,Graduate,60.66
2447,22,Female,87,4,52,50,4,No,Yes,Graduate,71.18
2448,22,Male,95,30,74,39,5,No,Yes,Graduate,88.95
2449,18,Male,61,3,80,37,1,Yes,Yes,Postgraduate,58.65
2450,21,Female,92,24,52,41,8,No,Yes,Postgraduate,85.75
2451,18,Female,100,29,70,84,2,Yes,Yes,Graduate,100.0
2452,20,Male,86,20,60,48,1,Yes,Yes,High School,78.25
2453,22,Female,95,11,71,72,2,Yes,Yes,Postgraduate,84.72
2454,17,Female,73,1,93,81,5,No,Yes,High School,64.99
2455,17,Male,65,6,73,67,9,Yes,Yes,Postgraduate,85.77
2456,21,Male,62,26,47,77,9,No,Yes,Graduate,100.0
2457,20,Male,74,11,98,63,2,Yes,Yes,Postgraduate,88.14
2458,19,Female,53,27,80,91,2,Yes,Yes,Postgraduate,97.71
2459,20,Female,60,1,87,39,3,Yes,Yes,High School,62.45
2460,17,Female,81,21,41,94,7,No,Yes,Graduate,87.91
2461,17,Female,98,7,77,36,3,No,Yes,High School,57.52
2462,22,Male,56,6,71,77,1,No,Yes,High School,64.43
2463,20,Female,95,14,93,38,6,No,Yes,Graduate,85.25
2464,20,Male,60,2,79,90,3,Yes,Yes,High School,80.26
2465,17,Female,77,27,97,93,1,Yes,No,Graduate,100.0
2466,19,Male,90,4,67,43,4,No,Yes,Postgraduate,65.74
2467,21,Male,72,11,76,37,1,No,No,Graduate,61.97
2468,23,Male,94,15,80,82,1,No,Yes,High School,73.79
2469,21,Female,72,18,40,77,2,No,No,Postgraduate,74.91
2470,20,Male,99,27,80,35,10,Yes,Yes,Postgraduate,100.0
2471,21,Male,77,1,49,91,8,No,No,Graduate,81.01
2472,17,Female,92,3,94,87,2,No,Yes,Graduate,85.75
2473,17,Male,96,3,43,50,2,Yes,Yes,Postgraduate,72.22
2474,20,Female,75,28,74,85,10,No,Yes,High School,100.0
2475,20,Female,74,7,49,89,10,Yes,Yes,Postgraduate,98.61
2476,23,Male,78,1,86,35,8,No,Yes,Postgraduate,69.72
2477,23,Male,68,25,50,62,6,Yes,Yes,Postgraduate,94.8
2478,22,Female,82,11,53,87,4,No,Yes,High School,75.25
2479,20,Male,85,6,77,92,3,No,Yes,Postgraduate,78.95
2480,19,Female,63,20,51,94,1,No,Yes,Graduate,78.84
2481,21,Female,63,3,84,93,3,No,Yes,Graduate,79.21
2482,20,Female,84,19,56,56,9,No,Yes,Postgraduate,93.35
2483,18,Male,79,2,55,42,5,Yes,No,High School,53.28
2484,22,Female,77,18,74,83,6,No,No,High School,82.71
2485,18,Male,66,30,41,76,5,Yes,No,Postgraduate,97.43
2486,17,Male,52,12,50,61,1,Yes,Yes,Postgraduate,66.71
2487,23,Male,65,29,100,73,10,Yes,Yes,Postgraduate,100.0
2488,21,Male,95,10,80,59,1,Yes,No,High School,85.95
2489,20,Female,79,5,42,72,4,No,Yes,Graduate,60.7
2490,18,Male,78,9,68,58,3,No,Yes,High School,74.06
2491,21,Female,94,2,57,58,8,No,Yes,Graduate,72.3
2492,17,Female,64,2,59,94,7,No,Yes,High School,73.07
2493,23,Male,95,28,86,84,7,Yes,Yes,Graduate,100.0
2494,19,Female,74,6,53,48,8,Yes,Yes,Graduate,72.47
2495,22,Female,100,29,73,87,10,Yes,Yes,Postgraduate,100.0
2496,21,Male,87,10,88,66,7,No,Yes,Graduate,83.19
2497,21,Female,91,18,93,82,10,No,Yes,Graduate,100.0
2498,19,Female,96,12,70,73,2,No,Yes,High School,77.75
2499,21,Female,87,4,97,74,4,No,Yes,Graduate,72.84
2500,17,Female,72,22,79,76,6,Yes,Yes,Graduate,100.0
